Country,Region,Flag,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Iran,Asia,https://public.flourish.studio/country-flags/svg/ir.svg,4.814413579,4.752511433,4.656978679,4.561419529,4.47892974,4.09643577,4.023236739,4.667554031,3.306974926,3.21833979,2.902828606,2.888695866,2.633999523,4.222143876,3.39165739,3.802865074,4.144027883,3.853340462,3.175663572,2.747782553,2.538221359,3.240134303,3.349701596,3.345360655,2.495853098,2.431612893,1.7016027,2.545380831,3.156445914,1.839961714,2.096261159,2.053076925,1.33815383,1.630987575,1.049570286,0.734416619,0.753950905,1.339203277,1.558372953,1.757580817,1.971639918,2.297005107,2.069266931,0.820041589,0.712866324,1.076970238,1.06745797,1.231906919,1.368174256,1.292564415,1.181040874,1.293625142,1.371862349,0.861478514,2.091624711
Iraq,Asia,https://public.flourish.studio/country-flags/svg/iq.svg,0.964932819,1.134751773,1.282936862,1.450046717,1.363755259,1.310959067,1.387579284,1.170745807,1.739330287,2.433753412,2.551005563,1.988425898,2.378116824,3.091392551,3.590960133,2.016774755,1.794461417,1.68976132,1.527287894,1.415223902,1.197306495,1.061371199,3.83024371,3.285447138,2.931760518,5.66057395,3.885246198,6.005129144,5.225427381,4.627591809,5.369514822,4.717619,4.10079142,5.480961911,4.193676126,2.958265208,3.024701718,3.918317712,4.387442631,4.938027345,4.356053199,4.321607951,3.705360687,2.280223727,1.959497504,2.334539059,2.064650741,2.496239885,2.414549911,1.543105276,1.381358688,1.572818653,1.02406056,0.811271892,0.992016631
Ireland,Europe,https://public.flourish.studio/country-flags/svg/ie.svg,3.876994832,3.117211692,2.717540103,2.22809289,1.681785607,2.94618445,1.643001693,2.296313005,2.036341635,2.474997738,1.750419936,1.943570218,2.288893061,2.062348647,2.213169851,2.319636647,2.443468807,2.294620981,2.260835388,2.011975267,2.340328295,2.377663884,1.755151988,2.242555741,1.740797093,1.656084978,1.71107559,1.861147306,1.705473652,1.973123532,1.499549289,1.435898007,1.291968029,1.622885917,1.416823857,1.362282805,0.89945072,1.376866464,0.92082652,0.951414926,0.907589979,1.01374827,0.900364607,1.308434348,1.329221695,0.881038082,1.089166766,1.243011485,0.942887545,1.111614328,1.186596356,0.957005447,0.965589173,0.942536486,1.204944052
Israel,Asia,https://public.flourish.studio/country-flags/svg/il.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005774311,0.005556851,0.002757448,0.005434075,0.005589805,0.01594433,0.024004026,0.022424426,0.006494907,0.006265113,0.01207442,0.053555664,0.045332736,0.036632903,0.035681927,0.032540123,0.034542602,0.032314855,0.04103477,0.036845596,0.011863085,0.024402235,0.034821375,0.03087655,0.029717179,0.015833875,0.013919047,0.015563706,0.024226532,0.029341339,0.026654309,0.028867868,0.025944168,0.012028277,0.021866568,0.015161587,0.014785071,0.019052827,0.018311454
Italy,Europe,https://public.flourish.studio/country-flags/svg/it.svg,12.86675571,12.14707344,10.85289914,10.11807007,9.061325546,8.045494562,7.393335417,7.45866935,6.481208143,6.53108479,7.243926639,6.551706854,8.535121062,7.405239091,7.251425072,7.328752384,7.118547616,6.997921221,7.145633263,7.198822362,7.004028638,6.818651222,6.361702152,6.392933605,5.203090712,4.810348297,6.282470049,6.280862722,6.265776362,6.767235981,5.499130879,6.110091562,5.963334311,5.75536909,6.140454672,5.899080855,6.175252527,5.221506021,4.661355468,5.258881027,4.445196903,4.552722684,4.089440034,5.242469971,6.606900646,6.6389205,6.056328282,5.661755008,7.436576446,8.671267702,6.362746948,5.766580449,4.805366064,6.507684441,6.346432396
Japan,Asia,https://public.flourish.studio/country-flags/svg/jp.svg,11.67479574,11.02297976,8.305300775,7.980817548,7.183857907,6.429451724,6.744004784,6.505726983,4.59557167,5.667623042,5.986362268,5.788094595,5.014814145,4.621879966,5.126280012,5.777979352,5.813256905,5.638806186,5.746904837,4.498962658,5.171989495,5.037348195,4.569100404,5.185170026,5.093509097,4.670079304,4.952203104,4.147026617,4.729875825,3.171022156,3.729580114,3.584746424,3.942561154,4.154099966,3.839838672,3.828336951,3.70759627,3.65219983,4.179787135,4.068370937,3.360909564,3.835415142,3.230441844,3.283772748,3.355626252,3.933052389,3.837694038,3.590242153,3.704873031,3.893409528,4.121470376,3.599871771,3.779455861,3.850659833,3.53277699
Kazakhstan,Asia,https://public.flourish.studio/country-flags/svg/kz.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.820356707,1.633004954,1.914710421,2.253765903,2.388114749,2.384451894,2.333136862,2.253821775,2.837816377,3.835591729,3.874909128,3.917012399,3.9382534,3.949627146,4.196829893,5.610093395,5.312984295,5.67275072,4.964588109,4.344542284,4.008016541,3.725522278,3.49550844,3.006420796,3.047515601,3.276242164,2.905427033,2.699493295,2.682967455,2.808949653,3.171649848,3.891012875,3.53146001,2.945231012,2.872150005
Kuwait,Asia,https://public.flourish.studio/country-flags/svg/kw.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,Europe,https://public.flourish.studio/country-flags/svg/lv.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.823849313,8.485606669,11.48570369,9.862248407,11.87016741,14.57951419,11.50198579,12.37613988,16.4244777,19.52031687,18.52404205,12.56127477,19.88903237,26.82787594,20.10070152,21.02270636,19.46617491,16.64598397,15.39210216,18.70527287,19.31026903,16.38257769,15.98571137,17.97408265,21.01080279,18.83663245,17.20432303,21.24234496,17.2604812,12.78610864,11.63772446,14.67164817,23.08011943,14.12220946,11.94376037
Lithuania,Europe,https://public.flourish.studio/country-flags/svg/lt.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606796066,0.643115723,0.578347822,0.585264326,0.540746053,0.572720062,0.442136846,0.665538641,1.076244505,1.43163498,1.059201113,0.851117047,0.834692032,1.100311356,1.312601021,1.216589303,0.992475514,1.003773927,0.875667909,1.115868645,1.306906006,1.196416803,1.155827952,1.108594111,1.266495696,2.166534913,1.843247136,1.610145468,2.143594212,1.690489867,1.412928838,1.788657863,2.236644085,1.630933186,1.253946911
