Country,Region,Flag,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Poland,Europe,https://public.flourish.studio/country-flags/svg/pl.svg,0.009308675,0.01334438,0.015012277,0.014901385,0.024931088,0.01659414,0.027536889,0.047821569,0.056586461,0.057727195,0.04804796,0.039554547,0.054936155,0.051729974,0.046691988,0.046075068,0.055433429,0.054435724,0.072922448,0.066850463,0.075225664,0.067815687,0.034449832,0.017105746,0.019472803,0.012626626,0.01947456,0.027236049,0.014974385,0.013081731,0.016790894,0.031749949,0.040745727,0.055370722,0.049534982,0.060360969,0.121338076,0.117199951,0.119959241,0.221294382,0.382441261,0.477941418,0.61107622,0.848155341,1.266187719,1.424089682,1.698677631,2.314951981,1.959407595,2.340629941,2.291913263,1.743325398,1.361253776,1.353998876,1.554947308
Portugal,Europe,https://public.flourish.studio/country-flags/svg/pt.svg,1.1727271,1.037876293,0.931220621,1.084981377,1.232450562,0.681926888,0.475797013,0.346035446,0.553739973,0.476170757,0.626845867,0.61563584,0.556319769,0.523920716,0.549199888,0.698615414,0.688725175,0.723801338,0.802937909,0.711012421,1.025122183,1.067702411,1.057591411,1.01573767,0.945696053,0.979458917,1.107045706,1.190726489,1.184329781,1.223099254,1.18572103,1.130216901,1.200033694,1.091529658,1.219501774,1.31474047,1.358636557,1.466785699,1.348292682,1.497148195,1.570184323,1.645073783,1.89443322,1.913596854,2.107487678,2.480730694,2.877190409,3.091930602,2.945109667,2.914265822,2.970511498,2.740143293,2.90877695,2.844300392,3.066244136
Qatar,Asia,https://public.flourish.studio/country-flags/svg/qa.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076533136,0.067024738,0.061944577,0.057314104,0.051085192,0.052104618,0.053763456,0.051608366,0.050608282
Romania,Europe,https://public.flourish.studio/country-flags/svg/ro.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000397266,0,0.001014168,0.000519311,0,0,0,0.005878747,0.006430467,0,0,0,0.001875356,0.001861889,0.002385328,0.00355328,0.002305798,0.020774646,0.014151029,0.00672292,0.073549143,0.127307139,0.140837738,0.178827776,0.343661943,0.353059257,0.356624998,0.344601322,0.280027306,0.35837847
Russia,Europe,https://public.flourish.studio/country-flags/svg/ru.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001798754,0.001823542,0.001836142,0.001876234,0.002091268,0.002138942,0.002146387,0.002270064,0.002313051,0.002285897,0.003061974,0.004319411,0.006543451,0.013444132,0.01629092,0.016258719,0.01735383,0.016423836,0.016395706,0.017450104,0.018002788,0.01797691,0.016089554,0.015513993,0.017693454,0.015572854,0.01403691,0.016184246,0.015574821,0.015561223
Saudi Arabia,Asia,https://public.flourish.studio/country-flags/svg/sa.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Asia,https://public.flourish.studio/country-flags/svg/sg.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143340797,0.136322335,0.117823449,0.10332985,0.086465723,0.244615891,0.228002789,0.208688859,0.182463359,0.175022472,0.173445157,0.164903668,0.16265348,0.164296369,0.153654129,0.259574653,0.262528215,0.288919893,0.248175434,0.234034418,0.209630922,0.202148756,0.199261868,0.18633445,0.191958989,0.189135215,0.196638386,0.212305184,0.215514515,0.220713182,0.208619178,0.194338378,0.189276062,0.189979071
Slovakia,Europe,https://public.flourish.studio/country-flags/svg/sk.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191217963,0.185779269,0.123929668,0.02555197,0.038556967,0.49493201,0.626643348,0.655396828,0.743973236,0.856419394,1.100707074,1.302831714,1.223885214,2.036899498,2.35457078,2.426178917,2.234102586,2.162406384,1.797036861
Slovenia,Europe,https://public.flourish.studio/country-flags/svg/si.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109884738,0.250489216,0.244783825,0.34606095,0.418967684,0.389527133,0.351447631,0.311638114,0.327446268,0.833568114,0.596214808,0.678463961,0.7904617,0.859459308,0.846507386,0.814608807,0.921088881,0.906772555,0.925984044,0.855543944,0.901649848
South Africa,Africa,https://public.flourish.studio/country-flags/svg/za.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014636736,0.034829597,0.056099881,0.046267094,0.112005139,0.098089387,0.108862018,0.088560204,0.075404912,0.088083036,0.081811268,0.084061766,0.08255197,0.081005921,0.070339977,0.073708349,0.076299258,0.085422329,0.07585036,0.075447165,0.074751814,0.082849572,0.072572224,0.070891436
South Korea,Asia,https://public.flourish.studio/country-flags/svg/kr.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039628899,0.057839473,0.010191018,0.008210261,0.011306162,0.009680092,0.010474639,0.020231701,0.02045459,0.031091222,0.026561254,0.02412759,0.036983497,0.067712839,0.116458813,0.136620631,0.145407641,0.162189646,0.22001398,0.291848452,0.408925862,0.507401199,0.672013948,0.834125054,1.036085284
Spain,Europe,https://public.flourish.studio/country-flags/svg/es.svg,0,0,0,0,0,0.024928916,0.02506136,0.027201529,0.022755464,0.019911196,0.042903119,0.066337719,0.106145724,0.108123063,0.079780699,0.114104221,0.132403205,0.152279788,0.17108152,0.165641904,0.185538239,0.15992143,0.161432349,0.18506285,0.151278592,0.141915939,0.137090106,0.138552335,0.144324133,0.152141595,0.231639682,0.239179196,0.305983757,0.305646352,0.333520455,0.273396537,0.28374201,0.441882141,0.510990859,0.510406924,0.40078297,0.410423673,0.417712178,0.480023822,0.540904454,0.592058233,0.710761782,0.785295198,0.869452993,0.902117135,0.942271752,0.912837939,0.962382,0.961323988,0.987709874
Sri Lanka,Asia,https://public.flourish.studio/country-flags/svg/lk.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000659502,0.010692813,0.007639841,0.004591198,0.025457897,0.098570854,0.129166412,0.118902475,0.082209833,0.095687059,0.165696209,0.179410718,0.210201243,0.184455527,0.218973432,0.225896039
Sweden,Europe,https://public.flourish.studio/country-flags/svg/se.svg,0,0,0,0,0,0.075383336,0.091463169,0.125453161,0.20958665,0.202788977,0.166140828,0.178198626,0.183674474,0.120933125,0.144129273,0.318609699,0.410815593,0.469935036,0.68483648,0.827037617,0.741939415,0.784608114,0.795383472,0.848197128,0.930972015,0.812299318,0.819585835,0.880644809,0.961805989,0.984145882,1.029648112,0.949875379,1.206160182,1.116999931,1.116043284,1.835480907,1.565535301,1.833758701,2.049207609,3.027375367,3.059629445,3.61048792,4.16938365,4.441460252,5.343966398,5.349940159,5.102000936,5.066433175,5.039980255,4.722838108,4.596112359,4.986018897,5.061871857,5.058988526,5.365388858
Switzerland,Europe,https://public.flourish.studio/country-flags/svg/ch.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096603697,0.283864824,0.16002337,0.404311901,0.369449511,0.360220602,0.345800741,0.320301249,0.382695563,0.430041964,0.42862507,0.472107106,0.374703103,0.363391392,0.397877667,0.404147986,0.431212074,0.474569961,0.52415369,0.52608125,0.547597115,0.570852533,0.650301418,0.636516087,0.704044041,0.723466356,0.760589644,0.824388749,0.879328635,0.920204102,0.922318263,0.919138542,0.971552726,1.107267388,1.150131209,1.172118821,1.271401434,1.239544902,1.412959401,1.495763144,1.445284461,1.398838598
Taiwan,Asia,https://public.flourish.studio/country-flags/svg/tw.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007812092,0.003796455,0.002766732,0.001993867,0.002821432,0.001635107,0.001637783,0.157614625,0.161928477,0.174751864,0.176917896,0.144101091,0.14437049,0.182808625,0.201811316,0.165760074,0.186085768,0.205598022,0.28316241,0.351816484,0.424356736,0.417464468,0.408286182,0.401676227,0.391147347,0.379785475,0.384679019,0.37356865,0.369079066,0.371136124,0.368679426,0.360157862,0.363292665,0.37016773,0.355461241,0.343652319,0.355075936,0.367431817
Thailand,Asia,https://public.flourish.studio/country-flags/svg/th.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576594,0.031626647,0.019649129,0.019255898,0.020690663,0.013175712,0.016325382,0.025121688,0.064436595,0.082689961,0.103600091,0.126558879,0.171170951,0.197083497,0.218954108,0.239710537,0.359978053,0.500056971,0.484273407,0.508111639,0.587981661,0.512598997,0.519045328,0.724870319,0.819941804,0.901236964,1.058400065,1.224881207,1.290837353,1.509133637,1.556879202,1.762897987,2.219335302
Trinidad and Tobago,Americas,https://public.flourish.studio/country-flags/svg/tt.svg,0,0,0,0,0,0,0.215352416,0.156230993,0.130507393,0.116802294,0.133365676,0.097981288,0.114004825,0.142768468,0.161590599,0.150652212,0.104257263,0.084095783,0.076614431,0.063151733,0.079908944,0.117547865,0.148465973,0.11765953,0.115166996,0.123745564,0.10009525,0.11347999,0.10047978,0.108361163,0.103043882,0.046850676,0.0496196,0.048884101,0.0439825,0.046753113,0.062423881,0.051240393,0.02095831,0.036295513,0.032173757,0.032350488,0.022782535,0.024188376,0.023027699,0,0,0,0,0,0,0,0,0,0
Turkey,Asia,https://public.flourish.studio/country-flags/svg/tr.svg,0.305232415,0.324447863,0.444762542,0.395290462,0.360025848,0.315666198,0.278045384,0.268888637,0.266875577,0.275139631,0.262801502,0.170943138,0.211396922,0.125678095,0.141144664,0.127458767,0.102233421,0,0,0.017279488,0.004338358,0.02893443,0.03376662,0.036384468,0.033800288,0.039882406,0.058370867,0.054164092,0.057302637,0.057368207,0.121630279,0.093742364,0.130262308,0.109922834,0.07396132,0.078090591,0.096650302,0.075356185,0.050508351,0.047380779,0.034889442,0.035996719,0.057979583,0.068612675,0.151837559,0.208775888,0.201176317,0.27097274,0.409129895,0.604226425,0.742978512,0.972672316,1.16619017,1.435491031,1.747565512
Turkmenistan,Asia,https://public.flourish.studio/country-flags/svg/tm.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Europe,https://public.flourish.studio/country-flags/svg/ua.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046504156,0.044861856,0.027654107,0.034753008,0.023701578,0.024162857,0.019094429,0.027782097,0.037207281,0.033095631,0.054685074,0.055630964,0.063164309
United Arab Emirates,Asia,https://public.flourish.studio/country-flags/svg/ae.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26434E-05,0.001348392,0.001218643,0.001166213,0.001145034,0.001118027,0.00110765
United Kingdom,Europe,https://public.flourish.studio/country-flags/svg/gb.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066112691,0.074761253,0.102190237,0.129582374,0.166266442,0.179129258,0.187801654,0.223484252,0.278213572,0.36126618,0.405495414,0.464583893,0.530008926,0.63107004,0.743970873,0.904152344,0.927471434,0.955455749,1.002792497,1.165672806,1.294851329,1.477829946,1.604879363,1.970515081,2.600097775,3.301646771,3.413054587,3.597349337,3.932810761,4.193314785
United States,Americas,https://public.flourish.studio/country-flags/svg/us.svg,0.254268407,0.253904974,0.24556155,0.255695085,0.253351935,0.245197893,0.245360315,0.262761471,0.270186081,0.282917145,0.280753445,0.304132613,0.309099658,0.322644674,0.332802844,0.357402263,0.378167688,0.380598765,0.431509171,0.489318812,0.501527818,0.530126028,0.565291977,0.537109287,0.604555623,0.709990595,0.74934446,0.790352216,0.799504094,0.778299711,0.726494967,0.719944017,0.725646488,0.718770903,0.715552686,0.700885118,0.715902407,0.753376088,0.741946686,0.729644103,0.731683672,0.739016919,0.733011052,0.745652818,0.776833891,0.767117715,0.77785945,0.807342375,0.818877149,0.839629116,0.840085573,0.8271894,0.820249681,0.778527983,0.74941295
Uzbekistan,Asia,https://public.flourish.studio/country-flags/svg/uz.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela,Americas,https://public.flourish.studio/country-flags/svg/ve.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vietnam,Asia,https://public.flourish.studio/country-flags/svg/vn.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037096895,0.052436644,0.057998178,0.032294889,0.035566414,0.027561709,0.024510084,0.023626724,0.0223934,0.02069121,0.022019158,0.019789786,0.020736959,0.018385418,0.016549007
